*year_2024,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,2024,0,9.46758655278592,30.834545557134362,64.87761760416268,7.0,18.0,0.0,1.0,20.004718556538965,152.35103813423396,72.40825417925548,9.46758655278592,0
,2024,0,2.4699008756136163,32.39806571790811,87.58860152303257,5.0,5.0,0.0,0.0,28.377012682828752,108.97125886232784,40.307276798528335,0.0,0
,2024,0,0.41128127720086183,28.914585102231715,69.05566045801618,1.0,1.0,0.0,0.0,19.967157711041263,23.789536847428124,9.961016709641626,0.0,0
,2024,0,11.902956636154068,28.30193498189168,95.0,10.0,12.0,0.0,1.0,26.886838232797096,242.95836576218292,72.3809670642943,11.902956636154068,0
,2024,0,1.841928293542888,30.298268365878315,66.89874749609167,4.0,20.0,0.0,0.0,20.269162049777155,69.8745909923262,31.646020128630447,0.0,0
,2024,0,8.99069918187699,25.963070571378196,64.90386425425442,8.0,5.0,0.0,1.0,16.85103607988358,149.38627631583114,59.758020249604655,8.99069918187699,0
,2024,0,18.0,30.50605730006471,95.0,11.0,4.0,0.0,1.0,28.980754435061478,279.72170302081184,89.82322421499548,18.0,0
,2024,0,4.358107762820323,27.18050623257033,61.92685342823912,2.0,2.0,0.0,0.0,16.83203225569723,103.95109014113127,45.62549357909205,0.0,0
,2024,0,12.54282994604999,28.753244078589123,71.35767009793315,11.0,18.0,0.0,1.0,20.517645052053126,185.9479021105645,74.92684960073439,12.54282994604999,0
,2024,0,4.104860884721782,32.25589244967519,70.7964236821926,10.0,20.0,0.0,1.0,22.836018281144415,115.41184850332994,52.58333654610846,4.104860884721782,0
,2024,0,5.861810932719545,30.11045696988619,67.83600308966659,7.0,23.0,0.0,1.0,20.425730520404723,130.6502012482248,57.99187870181133,5.861810932719545,0
,2024,0,0.5873292452979583,27.896566136825555,80.42421371754564,7.0,14.0,0.0,1.0,22.435593969737052,37.16023989021424,12.889688836727874,0.5873292452979583,0
,2024,0,10.089066005349288,26.8990730786987,76.518802988162,9.0,24.0,0.0,1.0,20.58284873473118,184.10114696788324,64.71808252054693,10.089066005349288,0
,2024,0,0.9465311604172251,31.88243093867794,83.93814049830686,4.0,4.0,0.0,0.0,26.761519675583145,55.906905842622315,21.23525794044163,0.0,0
,2024,0,6.977919426470306,30.42175245279148,54.424832057538055,1.0,26.0,0.0,0.0,16.55698768139173,113.02283255482197,63.176173513242304,0.0,0
,2024,0,4.898394156283863,27.09657451578808,71.82730962695331,4.0,17.0,0.0,0.0,19.46274047575323,127.47049968650123,48.087752572928025,0.0,0
,2024,0,4.695390889361617,29.14340965698625,79.07942499826201,8.0,11.0,0.0,1.0,23.04644078163269,137.57109358740985,50.6995433700434,4.695390889361617,0
,2024,0,9.635231850845907,28.965576620536517,78.29814446415233,3.0,24.0,0.0,0.0,22.679509027222416,185.11030030226763,68.47961242696744,0.0,0
,2024,0,0.6676440858560649,32.77172746953542,72.90567744978532,4.0,20.0,0.0,0.0,23.892449923662184,37.2848312721051,16.759851522381513,0.0,0
,2024,0,14.47327282031988,26.27281345771964,62.98938626054623,8.0,26.0,0.0,1.0,16.549083950395797,172.53512244227736,71.96423645216608,14.47327282031988,0
,2024,0,5.859227439239175,29.56213286239068,68.35765820705753,11.0,4.0,0.0,1.0,20.207981740789254,131.62915236006657,56.92468982546869,5.859227439239175,0
,2024,0,0.904581017832788,33.2999905888623,60.39464232676221,12.0,11.0,0.0,0.0,20.111410210988865,38.909975847566315,21.453920076659905,0.0,0
,2024,0,6.604067383970697,30.769681906987586,78.6437910144461,8.0,21.0,0.0,1.0,24.198444334741147,159.54334439715146,62.421939407467875,6.604067383970697,0
,2024,0,8.934967606256697,29.269294445365077,71.1203463741523,3.0,2.0,0.0,0.0,20.816423590814164,163.29662626546235,67.20407421743975,0.0,0
,2024,0,6.634714304439185,27.857142432535152,84.34912288088768,10.0,9.0,0.0,1.0,23.497255301522976,171.45692758377427,56.625367159903305,6.634714304439185,0
,2024,0,11.713270117137032,31.26969958823714,67.96363741942952,2.0,22.0,0.0,0.0,21.25202525029433,172.80749387364236,79.50778718150434,0.0,0
,2024,0,1.7265607351699193,32.15851975208714,61.25726377231743,4.0,22.0,0.0,0.0,19.699429269808817,61.443547785871736,32.25631416470815,0.0,0
,2024,0,3.818154686306432,32.48604084963459,73.97331750340682,4.0,9.0,0.0,0.0,24.031002141986633,116.31497939219553,51.080758569267175,0.0,0
,2024,0,3.6802730954605294,31.548197869970878,88.90475747523091,9.0,15.0,0.0,1.0,28.047848804103573,137.21173194819977,48.69011504574681,3.6802730954605294,0
,2024,0,17.173335316015905,25.0,70.54364474790144,6.0,21.0,0.0,1.0,17.63591118697536,204.57342544528436,72.49888568146675,17.173335316015905,0
,2024,0,6.894813144605582,30.729283993992528,73.06978112107852,12.0,15.0,0.0,0.0,22.453820554484956,150.9772186999075,63.493030345402765,0.0,0
,2024,0,18.0,28.004815073871466,61.02927704012657,8.0,7.0,0.0,1.0,17.091136176008145,179.69698218729616,82.45846910785504,18.0,0
,2024,0,2.9167443283596617,29.475256810507048,84.96508335073648,11.0,25.0,0.0,1.0,25.04367651689094,115.9994959888241,40.24141211097083,2.9167443283596617,0
,2024,0,0.9361745768235035,26.77257420693877,82.53847592162568,5.0,11.0,0.0,0.0,22.097674715393524,54.534339684552926,17.689018845192443,0.0,0
,2024,0,1.237029933181699,25.58391040114534,52.347486996803156,5.0,2.0,0.0,0.0,13.392534170513327,42.14753012508839,20.59886149674552,0.0,0
,2024,0,4.946811316034515,29.394977728476,77.45404109058899,12.0,14.0,0.0,0.0,22.767598128383284,138.08933702515944,52.40698779870094,0.0,0
,2024,0,10.854360747840184,28.494028714930252,91.79120053893146,8.0,5.0,0.0,1.0,26.155011039342345,226.97171563520004,70.45706499985668,10.854360747840184,0
,2024,0,1.674709593650749,26.347510002960107,57.67498060412075,5.0,4.0,0.0,0.0,15.195921283876016,56.74299971119351,25.92175561792589,0.0,0
,2024,0,1.4525561494892525,27.96011188017595,79.43984081000059,6.0,2.0,0.0,1.0,22.211468367909838,71.26792849320299,25.083877734652777,1.4525561494892525,0
,2024,0,8.497898116596946,27.93658270017651,65.32293659533153,1.0,27.0,0.0,0.0,18.248996204138656,147.04653706138146,62.88721783649023,0.0,0
,2024,0,18.0,26.814940569505232,72.67435523293439,8.0,4.0,0.0,1.0,19.487585164982473,213.98520433364058,78.95495623688275,18.0,0
,2024,0,6.683603828418982,27.115384384871447,92.79080143515404,10.0,19.0,0.0,1.0,25.16058248294483,189.20867333315738,55.290673504587794,6.683603828418982,0
,2024,0,5.050525169233549,25.0,65.84463566880792,9.0,4.0,0.0,1.0,16.46115891720198,118.52989648975769,45.00362682768551,5.050525169233549,0
,2024,0,8.03445052170398,28.27169953062042,60.89196388001116,8.0,22.0,0.0,1.0,17.215193066450674,134.0259590660299,62.227285877732726,8.03445052170398,0
,2024,0,11.734374069300321,28.51652897111748,86.5322320949283,10.0,9.0,0.0,1.0,24.67598903470485,220.16438704171074,72.55474601181866,11.734374069300321,0
,2024,0,1.767459498856145,30.137755405197503,81.55426545428885,9.0,16.0,0.0,1.0,24.578625045119058,83.01651312148223,30.678117853319794,1.767459498856145,0
,2024,0,4.7498234304617295,27.701412417933014,78.04693928601561,8.0,24.0,0.0,1.0,21.62010453119297,136.51729818503605,48.45445591846838,4.7498234304617295,0
,2024,0,1.139953408434393,28.654338277868025,79.39357896580843,1.0,5.0,0.0,0.0,22.74970468776902,60.40136910830489,21.799763726750548,0.0,0
,2024,0,2.993240115588967,31.598720242024307,65.98801758667004,2.0,19.0,0.0,0.0,20.851369070469662,91.36720450176533,43.751681592118544,0.0,0
,2024,0,7.418101882791345,27.22863394861399,92.27859849044663,9.0,7.0,0.0,1.0,25.126201795874945,196.58888420889903,58.007456268906594,7.418101882791345,0
,2024,0,0.9279629530326626,30.873365403031904,73.26353609501638,2.0,8.0,0.0,0.0,22.61891920579658,48.094872550346864,20.267252352294147,0.0,0
,2024,0,2.5171798932305576,29.417914912246854,68.28505146704289,1.0,17.0,0.0,0.0,20.08803833835865,85.87934380901486,36.99772021278377,0.0,0
,2024,0,7.8425658524035216,25.0,87.09312722866275,6.0,3.0,0.0,1.0,21.773281807165684,189.8261847457446,54.48942723326391,7.8425658524035216,0
,2024,0,8.52834236822527,27.23989389771063,72.82488826299144,3.0,5.0,0.0,0.0,19.83742229396519,164.16701652180848,61.40609643517054,0.0,0
,2024,0,1.6902720493936592,28.07978553553223,67.7758066842203,3.0,13.0,0.0,0.0,19.03130116190598,67.07380670942192,27.788944161557456,0.0,0
,2024,0,1.231243920354117,31.326495879445297,42.89949632513563,3.0,9.0,0.0,0.0,13.4389089485964,34.42938724305161,25.14136878034483,0.0,0
,2024,0,10.71320246408925,27.175144863562117,74.36876571946823,10.0,4.0,0.0,1.0,20.209819817508613,183.0004579155767,66.8703306535065,10.71320246408925,0
,2024,0,1.42338698789213,26.854966965832524,75.96715649028926,8.0,14.0,0.0,1.0,20.400954780349476,67.24355493865188,23.77110754136856,1.42338698789213,0
,2024,0,18.0,27.219398563207147,83.4893386671111,9.0,23.0,0.0,1.0,22.725295849586786,245.8292631162698,80.14585811897412,18.0,0
,2024,0,0.5983564247322559,26.576168322307947,65.46423774725626,5.0,14.0,0.0,0.0,17.397886014626682,30.701147637757135,12.463581573486776,0.0,0
,2024,0,12.24380236980628,28.978170568839243,79.07269828438876,10.0,4.0,0.0,1.0,22.913821382233795,204.2866642657413,74.8659642388933,12.24380236980628,0
,2024,0,7.949718911550643,30.386759444625405,54.397191968275344,5.0,4.0,0.0,0.0,16.52954386803092,119.21808946984635,66.59629431388286,0.0,0
,2024,0,13.785408740479374,27.787544075074827,85.7363991669332,7.0,6.0,0.0,1.0,23.82403970689365,230.94306271608846,74.84966241189095,13.785408740479374,0
,2024,0,7.043059662232895,32.0901496581944,59.08485070868788,3.0,21.0,0.0,0.0,18.960417017738674,123.1806619514719,66.90185097543034,0.0,0
,2024,0,4.2028540233272595,26.406059692329755,90.01262048378615,8.0,15.0,0.0,1.0,23.76878629557881,148.44947310405695,43.549067086506234,4.2028540233272595,0
,2024,0,5.509676804434793,29.406432598238162,75.19998499841658,5.0,13.0,0.0,0.0,22.113632902444582,140.8713655323745,55.08677050449899,0.0,0
,2024,0,7.065319621959111,28.852893917545593,67.05753683336611,10.0,5.0,0.0,1.0,19.348039966250187,139.98752624246922,60.232532168462654,7.065319621959111,0
,2024,0,0.9826151773855712,32.89451425188853,77.2162214458655,12.0,20.0,0.0,0.0,25.399900968280036,52.84807686441076,22.513557191088665,0.0,0
,2024,0,12.128717036544257,26.940325255337665,82.78952674734714,6.0,27.0,0.0,1.0,22.303767783090095,213.16663666110819,69.36600257134165,12.128717036544257,0
,2024,0,0.4749483977912705,32.47848615786821,81.57960067485959,3.0,14.0,0.0,0.0,26.495819312828434,31.703709530903378,12.621886876553924,0.0,0
,2024,0,8.798957592541953,32.57735905791449,69.51246783673263,3.0,9.0,0.0,0.0,22.645326237189714,158.64663787251493,74.35052510929219,0.0,0
,2024,0,1.3195369572378994,28.68807931709166,76.23452982825468,4.0,15.0,0.0,0.0,21.870222384141602,64.14126174905347,24.13721982283668,0.0,0
,2024,0,1.5345128968423591,29.72994503796761,78.73578100339758,3.0,1.0,0.0,0.0,23.40810441752464,73.22439187262349,27.64889251200492,0.0,0
,2024,0,18.0,27.368041977753826,95.0,8.0,24.0,0.0,1.0,25.999639878866134,279.72170302081184,80.58352958276176,18.0,0
,2024,0,1.5741589157815719,25.902824902926465,70.913675447694,8.0,17.0,0.0,1.0,18.368645183445732,67.05050023749897,24.491712724531226,1.5741589157815719,0
,2024,0,6.021252751620017,26.714058219774593,65.66559196758992,6.0,5.0,0.0,1.0,17.541944468581598,127.97840760165816,52.064140885719006,6.021252751620017,0
,2024,0,3.7410041937423455,32.823671246564466,69.94220229390929,3.0,8.0,0.0,0.0,22.957598543559858,108.84748017372719,51.0818045194795,0.0,0
,2024,0,1.9468893265928542,28.692053773149468,79.69304516996024,6.0,6.0,0.0,1.0,22.86557137362529,86.12827039787068,31.008941374667963,1.9468893265928542,0
,2024,0,13.34989933984599,28.96153740473302,79.94810864784817,6.0,15.0,0.0,1.0,23.15420139042314,212.96120898059718,77.14609043243121,13.34989933984599,0
,2024,0,12.553554154984106,31.556592820931186,95.0,5.0,2.0,0.0,0.0,29.978763179884627,247.6316371582488,82.2569551935098,0.0,0
,2024,0,5.263436278323973,28.11354048396636,79.40750121163843,9.0,26.0,0.0,1.0,22.32426000044005,145.6912421743349,51.580726915345785,5.263436278323973,0
,2024,0,3.622530753076283,28.977231042024574,73.05602833837693,12.0,18.0,0.0,0.0,21.169614121738434,111.84456676849123,44.3624698161044,0.0,0
,2024,0,1.8850866835629334,30.80115873695833,77.88165944360468,6.0,7.0,0.0,1.0,23.988453552201978,82.51989745091954,32.63552007624833,1.8850866835629334,0
,2024,0,5.881121595755405,31.414734491997766,64.825981003778,4.0,18.0,0.0,0.0,20.364909814169767,125.03516333569887,60.59216378269134,0.0,0
,2024,0,3.17555769916077,27.499268151639193,89.78795335370643,11.0,24.0,0.0,1.0,24.691030060604444,128.32924647143014,39.30327208276855,3.17555769916077,0
,2024,0,5.087432681254982,30.189669623368506,60.521791029645655,2.0,21.0,0.0,0.0,18.2713287619955,109.31605853820173,54.529379181468094,0.0,0
,2024,0,0.9902253614841312,31.2705037932877,78.05385804892478,12.0,9.0,0.0,0.0,24.40783464199642,53.72040227346472,21.521857920416533,0.0,0
,2024,0,12.137190944044239,30.017491059084907,74.15813715440662,3.0,11.0,0.0,0.0,22.260412189907928,190.99036752287572,77.30846363565368,0.0,0
,2024,0,9.649216613808667,26.764683536752884,50.24737990659406,1.0,2.0,0.0,0.0,13.448552217509857,118.85949039092976,63.311493088129666,0.0,0
,2024,0,14.352306110317917,27.95048057643087,71.0426841033811,11.0,9.0,0.0,1.0,19.856771621290676,194.03644618178393,76.34018883959243,14.352306110317917,0
,2024,0,7.746987339858661,28.029120338007925,71.60345600488559,10.0,21.0,0.0,1.0,20.069818849781942,155.28708360407109,60.787014986816075,7.746987339858661,0
,2024,0,0.11649792551277202,28.378290105469095,75.1393127415591,1.0,3.0,0.0,0.0,21.323252153055343,8.280121907220122,3.127200569426809,0.0,0
,2024,0,6.293481213766649,26.533765182347828,87.71048325079981,7.0,21.0,0.0,1.0,23.272893666069745,174.27906063193396,52.722086341551744,6.293481213766649,0
,2024,0,13.47158664456435,29.641019075811762,78.81740264299215,10.0,12.0,0.0,1.0,23.362281352468667,210.61485331797297,79.20635133239067,13.47158664456435,0
,2024,0,11.650184087926084,29.2669061795601,77.89637814002865,7.0,20.0,0.0,1.0,22.797859907517545,197.67543959434136,74.26980153314688,11.650184087926084,0
,2024,0,0.7921585664213375,27.46126223840272,74.2389559922751,5.0,22.0,0.0,0.0,20.386954388091056,43.3125508262674,16.02147148429781,0.0,0
,2024,0,14.954445576742076,28.658222396558973,78.5238734674397,10.0,7.0,0.0,1.0,22.503546292691432,217.49051776860776,79.37575353997305,14.954445576742076,0
,2024,0,1.5092625715711596,25.0,57.952865154789535,4.0,3.0,0.0,0.0,14.488216288697384,53.31599346479338,22.999722844758722,0.0,0
,2024,0,0.5527685160306604,25.713888936514742,81.0272809736857,8.0,9.0,0.0,1.0,20.835265037851283,35.655202346908986,11.315126240693266,0.5527685160306604,0
,2024,0,0.08192790592371506,29.732612824003102,68.88027057575502,5.0,15.0,0.0,0.0,20.47990416241497,5.423945760183009,2.341281152322867,0.0,0
,2024,0,10.368492599969851,28.42276855630502,87.85979883965877,7.0,14.0,0.0,1.0,24.972187278231374,213.5736161463764,69.09136535288204,10.368492599969851,0
,2024,0,0.4780830684614368,32.15994342165088,63.084662832526796,3.0,11.0,0.0,0.0,20.28799187467984,24.650081192069813,12.566370031660403,0.0,0
,2024,0,11.582875045382174,34.043321477042916,50.97202460670327,3.0,28.0,0.0,0.0,17.352570200217414,129.07833195559502,86.2091546174703,0.0,0
,2024,0,7.593188430258407,30.872517319845446,79.7694388211044,2.0,21.0,0.0,0.0,24.626833815988974,171.58165757119548,66.40585383851375,0.0,0
,2024,0,3.6811549267151893,26.666321135867783,62.71223606581029,12.0,13.0,0.0,0.0,16.723046260792465,96.79914955678792,41.16066288963776,0.0,0
,2024,0,4.180862741195792,30.617812376886214,81.22952017965228,5.0,5.0,0.0,0.0,24.870702083250862,133.62025335130818,50.365431653592076,0.0,0
,2024,0,0.5015000822463541,29.374879714079505,83.87837871290611,8.0,4.0,0.0,1.0,24.63917285303624,34.093596954760656,11.93985059003417,0.5015000822463541,0
,2024,0,4.714165564083508,25.558864025825642,85.21135686786737,9.0,13.0,0.0,1.0,21.77905483641926,148.51898776594504,44.547778055562084,4.714165564083508,0
,2024,0,16.217096928895696,27.49610599155663,95.0,7.0,27.0,0.0,1.0,26.1213006919788,270.3607752734276,78.2512477145009,16.217096928895696,0
,2024,0,0.7652402013506793,29.401201604641454,57.51961811753183,4.0,25.0,0.0,0.0,16.911458884955405,32.68763813788805,16.70831396877244,0.0,0
,2024,0,4.512397959333573,25.781624735135996,57.947243444464995,12.0,7.0,0.0,0.0,14.939740849207658,98.9159289036979,44.00922645727893,0.0,0
,2024,0,0.45367453274440983,26.15055324972582,74.7448981060035,11.0,15.0,0.0,1.0,19.546204380663752,27.961656134783865,9.782778440157605,0.45367453274440983,0
,2024,0,3.954494281512702,26.428035701248234,76.44212722474646,7.0,8.0,0.0,1.0,20.20215267374959,122.32996165545318,42.29265604366974,3.954494281512702,0
,2024,0,10.841073785596356,27.70092155762804,77.82575928885433,9.0,7.0,0.0,1.0,21.558452532233954,192.35214783559567,68.46488627060776,10.841073785596356,0
,2024,0,6.511839416294128,29.71904979804439,62.478936998573076,3.0,15.0,0.0,0.0,18.568146399894715,125.98754966618932,59.927880375887064,0.0,0
,2024,0,5.638269413387997,26.414493697025215,58.06375275735226,4.0,13.0,0.0,0.0,15.337246312347117,109.90604983182754,49.99870870695908,0.0,0
,2024,0,16.59771252993147,29.990219531230323,72.08635648624166,5.0,20.0,0.0,0.0,21.61885656228916,206.72701295451057,86.00501958681396,0.0,0
,2024,0,2.2672234957172317,25.823875902453924,54.057221929900706,1.0,21.0,0.0,0.0,13.959669907491666,64.00053654176307,30.573933590005204,0.0,0
,2024,0,10.891374687257056,29.977641697743056,85.16687135225939,12.0,4.0,0.0,0.0,25.531019539158095,210.85727461155503,74.21904465086494,0.0,0
,2024,0,18.0,28.176055237101313,76.76293897689665,11.0,21.0,0.0,1.0,21.628768087752775,226.02378967894933,82.96267531926782,18.0,0
,2024,0,17.807490167502543,25.530450713466962,76.24948499727574,8.0,14.0,0.0,1.0,19.46683718650187,223.73544812930692,74.91285785766024,17.807490167502543,0
,2024,0,3.4224801424654485,31.444863464172215,66.0157185315883,12.0,18.0,0.0,0.0,20.75855255715018,98.14561210838757,46.749099169149076,0.0,0
,2024,0,0.4948809194272574,25.0,82.93807854786029,11.0,5.0,0.0,1.0,20.734519636965068,33.344968436122734,10.051163777829949,0.4948809194272574,0
,2024,0,1.4117413326945616,27.159236211264172,64.70418636820706,3.0,9.0,0.0,0.0,17.573162814317946,56.96226778897047,23.909607288873822,0.0,0
,2024,0,6.7000262658746745,28.405879799321816,95.0,10.0,23.0,0.0,1.0,26.985585809355726,193.91625530060566,57.98275620214322,6.7000262658746745,0
,2024,0,0.544748822292803,32.55869489453156,79.22666017074533,3.0,20.0,0.0,0.0,25.795166560120332,34.45261022427922,14.158517122834976,0.0,0
,2024,0,6.5838698777724245,32.201929826011465,60.82627947881365,4.0,28.0,0.0,0.0,19.587235833541186,123.23547817066488,65.24187002936708,0.0,0
,2024,0,1.3460224237549487,28.210607980141567,79.38104144696244,8.0,14.0,0.0,1.0,22.393874413156272,67.68990553103355,24.05578654979809,1.3460224237549487,0
,2024,0,10.354898608971196,27.892884511212248,82.79785603634846,11.0,4.0,0.0,1.0,23.094710361978454,201.16974851570308,67.76992583038364,10.354898608971196,0
,2024,0,12.321801287042032,27.468290532058496,82.19400882584229,9.0,9.0,0.0,1.0,22.57728914422816,212.8333216136637,71.12644335640543,12.321801287042032,0
